web-scraper-order,web-scraper-start-url,product-link,product-link-href,product_name,price,description
"1731552386-24","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","SUPRUS Electric Lighter Arc Windproof Flameless USB Lighter Rechargeable Lighter with Safety Lock for Candle BBQ Camping Black","https://www.amazon.ca/SUPRUS-Electric-Windproof-Flameless-Rechargeable/dp/B098WQK4XJ/ref=sr_1_29?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-29","SUPRUS Electric Lighter Arc Windproof Flameless USB Lighter Rechargeable Lighter with Safety Lock for Candle BBQ Camping Black","$12.99","【Safety Protection Design】The candle lighter built-in automatic power-off chip protection and external safety lock switch can effectively increased safety. Designed with child safety in mind, you have to push the safety lock switch first, then press the ignition switch to work. The igniting spark will auto stop beyond 7 seconds per igniting. Restart the switch, the igniting spark will be re-ignited.     【PORTABLE & CONVENIENT】The lightweight design makes the lighter easy to carry and ideal for BBQs, travel camping, hiking, candles, cooking, fireplaces, fireworks, etc.     【Wind & Splash Proof】The electric lighter adapt flameless plasma technology to prevent electrical pulses from being blown out by strong winds, which is the perfect tool for lighting under bad weather.     【Battery Notification】This is the upgraded SUPRUS arc lighter which can display real time battery volume. When 4 LED lights on the barrel turn on, it is full charged.     【What You Get】SUPRUS rechargeable lighter, USB charging cable, a user manual and 24h friendly services."
"1731552391-25","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Torch Lighter 2 Pack Dual Jet Flame Lighter Refillable Butane Lighter Windproof Lighter Pocket Lighter Gifts for Men (Without Butane(2 Pack Black)","https://www.amazon.ca/Lighter-Refillable-Butane-Windproof-without/dp/B0CP3XDX11/ref=sr_1_28?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-28","Torch Lighter 2 Pack Dual Jet Flame Lighter Refillable Butane Lighter Windproof Lighter Pocket Lighter Gifts for Men (Without Butane(2 Pack Black)","$19.99","⭐Powerful Double Flame: Dual flames have stronger heat, burn fast and more evenly than single flames,saving fuel comparing with 3 jets lighter.Whether you're lighting a pillar candle or starting a campfire, the powerful double flame ensures you get the job done with ease.     ⭐Windproof Flame & Adjustable: The windproof flame ensures a reliable ignition, even faced with windy outdoor conditions, this lighter is up to the challenge. Customizing your flame size to suit your needs with the adjustable flame feature.     ⭐Compact Size: Experience the convenience of our Small Torch Lighter, designed with mobility in mind. Its compact dimensions make it the ideal choice for those who are always on the move. Slip it into your pocket, purse, or backpack effortlessly.     ⭐Refillable Lighter: Say goodbye to disposable lighters,with our refillable lighter,more economical,more conducive to environmental protection. You can effortlessly replenish the fuel, reducing waste.     ⭐What You Get: Butane Lighter x 2, box x 2, user manual x 2. And 90 days without worries warranty. If you have any issues or needs about our product, please do not hesitate to contact us, we are always here for you.     ⭐Attention: Due to shipping safety regulations from the GOV, our lighter does not include any butane fuel."
"1731552395-26","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Gifts for Him Her Men Boyfriend Husband, Coquimbo Electric Lighter USB Rechargeable Windproof Lighter, Flameless Dual Arc Plasma Lighter for Household Candle Incense Fireplace (Black)","https://www.amazon.ca/Coquimbo-Rechargeable-Windproof-Flameless-Cigarette/dp/B0811PRQVX/ref=sr_1_26?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-26","Gifts for Him Her Men Boyfriend Husband, Coquimbo Electric Lighter USB Rechargeable Windproof Lighter, Flameless Dual Arc Plasma Lighter for Household Candle Incense Fireplace (Black)","$19.99","🎁𝑮𝒊𝒗𝒆 𝒀𝒐𝒖𝒓 𝑫𝒂𝒅 𝑺𝒖𝒓𝒑𝒓𝒊𝒔𝒆 𝑮𝒊𝒇𝒕: are you still struggling to find the perfect gift for your dad? Our lighter can solve your problem perfectly! Packaged in an exquisite and elegant gift box, this cool lighter makes an excellent gift for Father's Day, Christmas, birthdays, Valentine's Day and anniversaries     🔋𝑩𝒓𝒂𝒏𝒅 𝑵𝒆𝒘 𝑼𝒑𝒈𝒓𝒂𝒅𝒆𝒅 𝑳𝒊𝒈𝒉𝒕𝒆𝒓: USB rechargeable lighter features an upgraded lithium battery that is more lasting and can be fully charged in about 1.5 hours, equivalent to 300 traditional lighters. The body has 4 LED indicator lights to display real-time battery level and remind you of remaining power. It does not require gas or butane, making it safe, environmentally friendly, and cost-effective     🍀𝑶𝒖𝒕𝒅𝒐𝒐𝒓 𝑬𝒎𝒆𝒓𝒈𝒆𝒏𝒄𝒚 𝑳𝒊𝒇𝒆𝒔𝒂𝒗𝒆𝒓: windproof and waterproof design protects the arc from the effects of strong winds and humid weather, so you don't have to worry about getting burned by backfire. The windproof lighter works well in harsh weather conditions and is a lifesaver in emergency situations. It is perfect for outdoor activities such as camping, hiking, traveling, and BBQ parties     ✨𝒀𝒐𝒖𝒓 𝑴𝒂𝒈𝒊𝒄𝒂𝒍 𝑷𝒐𝒄𝒌𝒆𝒕 𝑬𝒍𝒇: electric lighter has a stylish and elegant anti-fingerprint frosted surface made of zinc alloy, which is sturdy. Its compact size (2.95 x 1.1 x 0.39 in) makes it easy to carry in your pocket, and it can be the center of attention whenever you take it out to use     🔥𝑴𝒂𝒌𝒆 𝑰𝒈𝒏𝒊𝒕𝒊𝒐𝒏 𝑬𝒂𝒔𝒊𝒆𝒓: double-arc plasma lighter features a 75°slope dual-arc design that can easily ignite candles, paper, incense, fireworks, and other items. It is more evenly heated and easier to ignite than traditional lighters. It is very easy to use, just press the button to work. (If there is a sizzling sound during operation, it is normal, so don't worry.)"
"1731552401-27","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Plasma Lighter Waterproof Arc Lighter Windproof USB Electric Lighter Rechargeable with Emergency Whistle for Hiking,Camping,Adventure,Survival&Tactical(Orange)","https://www.amazon.ca/Waterproof-Windproof-Rechargeable-Emergency-Adventure/dp/B086KVHF59/ref=sr_1_25?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-25","Plasma Lighter Waterproof Arc Lighter Windproof USB Electric Lighter Rechargeable with Emergency Whistle for Hiking,Camping,Adventure,Survival&Tactical(Orange)","$19.99","❤️Waterproof Design ▶ waterproof lighter,metal-ring sealed lighter cover and locking clasp,IP56 WATERPROOF SYSTEM,water does not seep inside,no fear of rain,this waterproof lighter is your best choice when you go camping,travelling or hiking,arc lighter waterproof.     ❤️Multipurpose ▶ windproof and flameless,usb rechargeable arc lighter,a functional and practical outdoor lighter,camping fire starter tool,an emergency fire starter tool and more.     ❤️Economic & Eco-Friendly ▶ build-in rechargeable lithium battery,usb rechargeable electronic lighter,no gas or butane required,no more refilling,save you money,clean and convenient.About 2 hours full charged. There are obvious current voice when using,fashion and cool lighter.     ❤️Convenient & Durable ▶ come with a thick lanyard for better carrying during camping,hiking or other outdoor adventure. high-quality ABS and Zinc Alloy material,durable.     ❤️After-sale Service ▶ 120 days guarantee,if you aren't love your lighter or any questions,please free to contact us,we are ready to help,we will provide a perfect solution.     ❤️Lighter comes with an elegant giftable box,could be a great Christmas gift for boyfriend/father/son/friend/families.     ⚠️ Warning: Do not use it with metal products."
"1731552407-28","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","RONXS Electric Lighter, Candle Lighter Rechargeable Type C Lighters Plasma Arc Lighter with LED Battery Display, Flameless Long Lighter for Candles Grill BBQ Camping Fireworks (Matt Black)","https://www.amazon.ca/RONXS-Lighter-Upgraded-Flexible-Fireworks/dp/B07HGVRDJD/ref=sr_1_20?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-20","RONXS Electric Lighter, Candle Lighter Rechargeable Type C Lighters Plasma Arc Lighter with LED Battery Display, Flameless Long Lighter for Candles Grill BBQ Camping Fireworks (Matt Black)","$12.99","【Certified Safe】Experience peace of mind with our built-in upgraded auto shut-off chip, which stops after 7 seconds to ensure maximum safety. Designed with your family's safety in mind, RONXS candle lighter features an external safety lock switch to prevent accidental ignition. To use, simply press the safety lock switch first, then ignite. This double-layer protection ensures both convenience and safety for you and your loved ones.     【Eco-Friendly Rechargeable Design & LED Battery Display】Embrace a greener choice with our rechargeable lighter, eliminating the need for disposable lighters. The real-time LED battery display lets you always know the remaining power, making lighting up easier and more efficient.     【Wind & Splash Proof】Conquer the elements with our wind and splash-proof design that keeps the electric pulse steady even in strong winds or wet conditions. Perfect for any weather, the RONXS lighter ensures reliable lighting without the need for flame or butane.     【Longer Flexible Neck】Our electric lighter features a 10cm/4-inch flexible neck that effortlessly rotates 360 degrees, allowing you to reach tricky spots and light from any angle.     【Portable & Convenient】Perfect for camping trips, BBQ parties, lighting candles, and fireworks celebrations. This versatile lighter is a must-have for outdoor enthusiasts, home users, and anyone in need of a reliable lighting tool. The compact and lightweight design makes it easy to carry anywhere.     【What You Get】The package includes a RONXS rechargeable lighter, Type C charging cable, a stylish gift box, a user manual, and 24-hour friendly customer service."
"1731552411-29","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","SunMine Candle Lighter Electric Arc Lighter USB Rechargeable Lighter with 360° Flexible Neck LED Display for Camping Cooking BBQs Fireworks","https://www.amazon.ca/SunMine-Electric-Rechargeable-Flexible-Fireworks/dp/B07QCBF14S/ref=sr_1_19?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-19","SunMine Candle Lighter Electric Arc Lighter USB Rechargeable Lighter with 360° Flexible Neck LED Display for Camping Cooking BBQs Fireworks","$9.99","Widely Used: This candle lighter is weather-resistant, windproof and splashproof, not only suitable for home use, but also suitable for outdoor Camping BBQs activities.     Upgraded 360° Flexible Rotation Design: Seamless steel hose is soft, strong and durable. The long Flexible Rotation design can reach the place where the traditional lighter can not reach.     LED Battery Display, USB Portable Charging: 5 LED lights on means the lighter is full charged, it can provide over 500 uses on a full charge. When only one light on, please pay attention that the battery is about to run out, do not worry, just charge it with USB port, very easy and convenient.     Safety Protection, Environmental Friendly: No butane, No hassle, No Flame, auto power off after full charged or ten seconds, safe and environmentally friendly, just use it at ease.     Portable and Convenient: The arc lighter only weight 2.36oz, you can take it around, it will not increase your burden at all."
"1731552416-30","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Electric Candle Lighter USB C Rechargeable Lighter Flameless BBQ Lighter Electronic Arc Plasma Lighter with Long Flexible Neck for Candles Barbeque Camping Grill - Black","https://www.amazon.ca/Electric-Rechargeable-Flameless-Electronic-Flexible/dp/B0CFY1NK2G/ref=sr_1_18?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-18","Electric Candle Lighter USB C Rechargeable Lighter Flameless BBQ Lighter Electronic Arc Plasma Lighter with Long Flexible Neck for Candles Barbeque Camping Grill - Black","$12.99","⭐Long Flexible Neck ▶ The electric lighter has a 360° rotatable flexible neck for wide use, such as deep cup candles, gas stoves, fireworks, barbecue, camping, etc.     ⭐LED Battery Display ▶ Four battery indicators can display real time battery volume, when charging,the indicators will flash, when 4 LED lights all keep on, it is full charged.     ⭐Type-C Charging ▶ This usb lighter built with a Type-C charging port,also comes with a USB C charging cable.More convenient than those Type-A lighters.     ⭐Wind & Splash Proof ▶ The wind will never hinder your ignition moment. Whether you're indoors or outdoors, this arc flame can remain vitality, such as great for candles, camping, fireworks, bbqs, gas stoves, etc.     ⭐After-sale Service ▶ 180 days guarantee,if you aren't love your lighter or any questions,please free to contact us,we are ready to help,we will provide a perfect solution.     ⭐Ideal Gift Choice ▶ This torch lighter could be an ideal gift for Families,Women.Cool small electronic gadget."
"1731552420-31","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Electric Lighter, USB C Rechargeable Dragon Lighter Dual Arc Plasma Windproof Lighter Type-C Chargeable Cool Lighter Flame-Less with Large Capacity Battery and Pocket Size (Black Dragon)","https://www.amazon.ca/Electric-Chargeable-Windproof-Rechargeable-Flame-less/dp/B0BR397SR9/ref=sr_1_17?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-17","Electric Lighter, USB C Rechargeable Dragon Lighter Dual Arc Plasma Windproof Lighter Type-C Chargeable Cool Lighter Flame-Less with Large Capacity Battery and Pocket Size (Black Dragon)","$19.49","⭐Type-C Charging ▶ built with upgraded Type-C charging port,supports fast charging. Most other lighters still use the old micro-usb charging port. The lighter comes with a Type-c charging cable, more convenient to use     ⭐Large Battery Capacity▶ 280mAh large-capacity battery, supports longer use. Most other lighter's battery is about 200mAh, which is far less durable than our dragon lighter.Fully charged just within 1.5 hours,more utility     ⭐Upgraded Design▶ Metal body design, more durable and textured. Unique Chinese dragon pattern highlights the mystery of the East. Handy size and portable weight,easy to carry.Beautiful custom box,a great gift for men,dad,boyfriend,friends and families     ⭐Dual Arc Lighter▶ plasma x-lighter,cross arcs provide a more efficient combustion area. 75° slope ignition head design,easier access to objects,more practical.This dual arc plasma lighter's windproof performance is outstanding,a real sense of windproof lighter     ⭐Perfect Gift ▶ Fathers Day Dad Gifts / Dad Birthday Gifts from Daughter Son.This electronic dragon lighter is a classic and original 2024 new arc lighter. USB A to USB C charging cable and instructions, perfect gift for Father's Day, Men, Friends, Birthday Gifts, Business and Party     ⭐After Sale Service▶ 1 month unconditional exchange or refund;if the lighter you bought from us has any quality problems, please feel free to contact us. We will give you a quick and complete solution     ⭐Brand Story▶ LcFun is a professional lighter dealer,has been operating in the lighter industry for decades, aiming at providing customers with better products and services.If you have any questions about our brand and products, please contact us at any time     ⚠️ Warning: Do not use it with metal products"
"1731552424-32","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Candle Lighter 2 Pack,Electric Lighter USB Rechargeable Long Plasma Arc BBQ Lighter Windproof&Flameless with LED Battery Display for Candles, Gas Stove, Grill (Green&Rose Gold)","https://www.amazon.ca/Lighter-Electric-Rechargeable-Windproof-Flameless/dp/B08V4H1SSJ/ref=sr_1_16?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-16","Candle Lighter 2 Pack,Electric Lighter USB Rechargeable Long Plasma Arc BBQ Lighter Windproof&Flameless with LED Battery Display for Candles, Gas Stove, Grill (Green&Rose Gold)","$19.99","⭐Battery Notification ▶Five battery indicators can display real time battery volume, remind you to charge it in time. The indicator light will flash in sequence when charging, when 5 indicators all turn on, the electric lighter is full charged.     ⭐Safety Protection ▶ [Child Safety Lock]: First slide out the safety lock, then press the button to generate sparks. If it isn’t used in 10s, the indicator will go out automatically. [7s Auto Off] The spark will stop automatically after 7s of ignition.     ⭐Wind & Splash Proof ▶ Adopting plasma arc windproof flameless technology, no flame, eco-friendly & reusable. The design makes this lighter ideal for candle, gas stove, BBQ, grills, outdoor camping, etc.     ⭐USB Rechargeable ▶ Butane free, built-in lithium battery, this arc lighter is charged by power bank, computer, car, socket and other chargers, about 2 hours full charged, convenient and eco friendly.     ⭐After-sale Service ▶ 180 days guarantee, if you aren't love your lighter or any questions, please free to contact us, we are ready to help, we will provide a perfect solution.     ⚠️ Warning: Do not use it with metal products."
"1731552427-33","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","CANADA LIGHT CLASSIC LIGHTERS - 50 COUNT - 1 TRAY","https://www.amazon.ca/CANADA-LIGHT-CLASSIC-LIGHTERS-COUNT/dp/B08N5YT231/ref=sr_1_15?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-15","CANADA LIGHT CLASSIC LIGHTERS - 50 COUNT - 1 TRAY","$19.99","PREMIUM QUALITY LIGHTERS     50 PCS / 1 TRAY     ASSORTED COLOURS     ADJUSTABLE FLAME     CHILD RESISTANT MECHANISM, THE SYSTEM CONSISTS OF A SAFETY BLADE ON THE FILE AND NECESSITATES A HARDER PUSHING ACTION"
"1731552430-34","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","LOT OF 4 BIC EBONY JET BLACK FULL SIZE LIGHTERS NEW","https://www.amazon.ca/EBONY-BLACK-FULL-SIZE-LIGHTERS/dp/B008127TN0/ref=sr_1_14?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-14","LOT OF 4 BIC EBONY JET BLACK FULL SIZE LIGHTERS NEW","$12.00",""
